,S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_VOLUME
2804,000300.SH,20210719,5083.7276,5120.8235,5047.6234,5113.4945,153199589.0
2805,000300.SH,20210720,5080.2158,5114.0033,5067.8619,5108.9941,129300044.0
2806,000300.SH,20210721,5122.7843,5160.5447,5122.3046,5144.0428,167976469.0
2807,000300.SH,20210722,5150.3859,5171.2096,5137.8795,5151.7517,185556864.0
2808,000300.SH,20210723,5145.4308,5145.4308,5079.9973,5089.2282,216536847.0
2809,000300.SH,20210726,5067.3072,5067.3072,4859.6031,4925.299,228111710.0
2810,000300.SH,20210727,4924.2816,4940.86,4749.0327,4751.313,236631225.0
2811,000300.SH,20210728,4714.2948,4785.6567,4663.9009,4760.4826,192634393.0
2812,000300.SH,20210729,4845.7603,4857.9709,4800.0125,4850.2746,173322054.0
2813,000300.SH,20210730,4825.7002,4825.7002,4761.0376,4811.1695,182349776.0
2814,000300.SH,20210802,4794.8192,4938.8154,4761.4593,4933.736,227194918.0
2815,000300.SH,20210803,4909.2325,4957.0291,4890.8495,4934.4583,203533360.0
2816,000300.SH,20210804,4927.7358,4979.2911,4919.6569,4978.8479,175466461.0
2817,000300.SH,20210805,4946.1668,4997.1397,4921.9382,4948.6703,167381829.0
2818,000300.SH,20210806,4943.0427,4944.3486,4891.7968,4921.5647,154179688.0
2819,000300.SH,20210809,4890.2573,5002.8944,4884.0392,4985.5627,182436871.0
2820,000300.SH,20210810,4977.8164,5043.7608,4941.2399,5043.148,167051902.0
2821,000300.SH,20210811,5037.0819,5059.7887,5009.9782,5015.3406,182266074.0
2822,000300.SH,20210812,4998.0733,5016.2628,4962.985,4973.3509,168223733.0
2823,000300.SH,20210813,4958.7577,4993.7432,4921.2812,4945.9829,158314321.0
2824,000300.SH,20210816,4935.9229,4973.3761,4931.3691,4941.0676,161953373.0
2825,000300.SH,20210817,4935.0044,4967.5648,4823.3923,4837.4034,187573472.0
2826,000300.SH,20210818,4838.4706,4909.5409,4818.9013,4894.2384,197474378.0
2827,000300.SH,20210819,4886.564,4893.467,4839.5681,4862.1394,201711719.0
2828,000300.SH,20210820,4817.4937,4835.153,4720.8257,4769.2678,177635810.0
2829,000300.SH,20210823,4777.7347,4843.8193,4764.0089,4835.8782,167579093.0
2830,000300.SH,20210824,4844.5925,4906.2036,4842.7476,4888.3902,197883163.0
2831,000300.SH,20210825,4890.5211,4899.7651,4865.7646,4898.1572,189448016.0
2832,000300.SH,20210826,4892.2044,4892.2044,4798.6954,4801.6094,197617387.0
2833,000300.SH,20210827,4794.974,4863.4692,4793.5908,4827.0433,183310211.0
2834,000300.SH,20210830,4847.0348,4849.1598,4787.1999,4813.2703,219635757.0
2835,000300.SH,20210831,4803.0854,4821.7564,4740.7524,4805.6099,235118658.0
2836,000300.SH,20210901,4804.6863,4906.4024,4763.2992,4869.4587,326721080.0
2837,000300.SH,20210902,4865.8218,4892.7049,4845.6246,4869.4113,267858013.0
2838,000300.SH,20210903,4875.0656,4886.5477,4828.6991,4843.0624,268091896.0
2839,000300.SH,20210906,4841.0623,4944.4497,4837.7859,4933.7262,240507245.0
2840,000300.SH,20210907,4932.9759,5005.9606,4915.6119,4992.8294,244178519.0
2841,000300.SH,20210908,4986.7953,5013.9764,4955.8876,4972.1324,264615315.0
2842,000300.SH,20210909,4952.4924,4970.147,4929.9501,4970.0133,256530217.0
2843,000300.SH,20210910,4967.9759,5042.7994,4962.3707,5013.5219,288304352.0
2844,000300.SH,20210913,5006.7748,5029.7237,4964.9599,4991.6598,249915298.0
2845,000300.SH,20210914,4989.8348,5000.9772,4907.3159,4917.1617,245590402.0
2846,000300.SH,20210915,4903.8471,4903.8471,4843.1158,4867.3187,187984730.0
2847,000300.SH,20210916,4866.7936,4879.5306,4806.1442,4807.6978,216752099.0
2848,000300.SH,20210917,4797.1129,4857.958,4786.0876,4855.9402,201958127.0
2849,000300.SH,20210922,4770.7323,4830.8496,4765.2301,4821.7675,191220376.0
2850,000300.SH,20210923,4848.2223,4877.3359,4837.5571,4853.1957,228151064.0
2851,000300.SH,20210924,4845.638,4897.0596,4838.5352,4849.4277,207693290.0
2852,000300.SH,20210927,4870.8482,4922.5626,4852.1997,4877.3698,215967030.0
2853,000300.SH,20210928,4869.0845,4901.3114,4846.6306,4883.828,176890880.0
2854,000300.SH,20210929,4846.0212,4868.0678,4799.877,4833.9281,188171366.0
2855,000300.SH,20210930,4843.9531,4876.0728,4843.9531,4866.3826,146113896.0
2856,000300.SH,20211008,4915.7305,4937.0918,4891.6249,4929.9409,168968077.0
2857,000300.SH,20211011,4941.2918,4983.7294,4930.7132,4936.1918,163511624.0
2858,000300.SH,20211012,4920.6596,4925.4883,4840.77,4883.8369,168079337.0
2859,000300.SH,20211013,4880.144,4953.3749,4869.8307,4940.1089,131142813.0
2860,000300.SH,20211014,4934.2575,4953.9231,4903.2498,4913.6123,119557013.0
2861,000300.SH,20211015,4896.5578,4939.8153,4881.0136,4932.1084,142822001.0
2862,000300.SH,20211018,4922.5137,4922.5137,4844.9383,4874.7753,141245199.0
2863,000300.SH,20211019,4869.3907,4928.1433,4868.8106,4922.7232,135266493.0
2864,000300.SH,20211020,4926.7727,4944.0216,4898.3651,4910.1846,141533183.0
2865,000300.SH,20211021,4914.7378,4946.1764,4893.8525,4928.0156,148898154.0
2866,000300.SH,20211022,4934.8698,4989.887,4934.8698,4959.7254,143926228.0
2867,000300.SH,20211025,4940.8962,4981.6499,4930.112,4979.5235,141861490.0
2868,000300.SH,20211026,4983.2383,5002.5746,4953.4787,4963.0984,140888943.0
2869,000300.SH,20211027,4949.2269,4949.2269,4884.9418,4898.1644,147111593.0
2870,000300.SH,20211028,4882.5858,4898.6576,4846.2779,4864.138,156649472.0
2871,000300.SH,20211029,4861.2667,4908.7701,4855.7593,4908.7701,159887353.0
2872,000300.SH,20211101,4878.1276,4908.2056,4858.2485,4890.6851,171583974.0
2873,000300.SH,20211102,4886.1849,4911.2266,4797.899,4839.8457,185437688.0
2874,000300.SH,20211103,4835.8093,4858.7133,4804.3657,4821.1119,142763820.0
2875,000300.SH,20211104,4841.0912,4873.9394,4834.7433,4868.7419,132592970.0
2876,000300.SH,20211105,4858.8999,4889.6835,4841.7442,4842.3458,147789359.0
2877,000300.SH,20211108,4841.1527,4866.0822,4827.6892,4848.1795,137398264.0
2878,000300.SH,20211109,4858.2525,4870.7905,4818.5386,4846.7444,118375526.0
2879,000300.SH,20211110,4832.8006,4832.8006,4753.9959,4821.1925,135118179.0
2880,000300.SH,20211111,4814.7655,4898.6529,4809.1109,4898.6529,160484863.0
2881,000300.SH,20211112,4902.9289,4909.0839,4875.3492,4888.3749,132662969.0
2882,000300.SH,20211115,4894.4119,4906.3301,4863.396,4882.3777,121823149.0
2883,000300.SH,20211116,4880.8964,4915.3717,4876.5004,4883.3206,127254406.0
2884,000300.SH,20211117,4883.2481,4891.5232,4864.5198,4885.7544,108459223.0
2885,000300.SH,20211118,4871.4216,4871.4216,4830.4123,4837.6185,114480565.0
2886,000300.SH,20211119,4832.0595,4892.8093,4829.5665,4890.0575,127198312.0
2887,000300.SH,20211122,4895.3875,4918.9957,4893.2732,4912.399,138092836.0
2888,000300.SH,20211123,4905.7587,4927.5211,4896.8781,4913.3457,154304411.0
2889,000300.SH,20211124,4914.0266,4935.4885,4899.6112,4916.6579,137150673.0
2890,000300.SH,20211125,4917.6055,4921.3333,4891.728,4896.4416,115984031.0
2891,000300.SH,20211126,4886.9516,4886.9516,4850.8114,4860.1265,120368974.0
2892,000300.SH,20211129,4820.0053,4858.5322,4818.7058,4851.423,133626862.0
2893,000300.SH,20211130,4857.183,4871.2528,4810.2192,4832.026,129630596.0
2894,000300.SH,20211201,4831.8885,4844.5242,4823.9254,4843.851,123086789.0
2895,000300.SH,20211202,4839.9137,4866.8505,4830.3228,4856.163,148088521.0
2896,000300.SH,20211203,4856.9802,4901.0175,4853.3505,4901.0175,144059626.0
2897,000300.SH,20211206,4909.4292,4943.9032,4888.6927,4892.6209,173615683.0
2898,000300.SH,20211207,4930.8261,4934.0973,4895.2178,4922.1015,179053460.0
2899,000300.SH,20211208,4934.4056,4995.9298,4915.7898,4995.9298,157490559.0
2900,000300.SH,20211209,5000.6871,5114.5012,4999.4097,5078.6901,220568776.0
2901,000300.SH,20211210,5046.2677,5060.0554,5035.8087,5055.1172,193695154.0
2902,000300.SH,20211213,5090.0207,5143.841,5079.7276,5083.8007,211801596.0
2903,000300.SH,20211214,5066.3497,5075.2138,5038.8583,5049.6953,159107790.0
2904,000300.SH,20211215,5036.284,5060.368,5003.7776,5005.8991,150529752.0
2905,000300.SH,20211216,5006.6105,5034.7321,4987.2247,5034.7321,144053867.0
2906,000300.SH,20211217,5021.3385,5022.1067,4954.7592,4954.7599,149005399.0
2907,000300.SH,20211220,4934.9662,4971.6727,4872.6846,4880.4178,169675690.0
2908,000300.SH,20211221,4876.5141,4917.7994,4872.9491,4913.4853,143339898.0
2909,000300.SH,20211222,4924.5771,4936.6731,4903.1652,4914.4544,133256740.0
2910,000300.SH,20211223,4924.2912,4948.7389,4906.7473,4948.7389,139555406.0
2911,000300.SH,20211224,4953.0616,4964.9064,4905.9785,4921.3449,142673323.0
2912,000300.SH,20211227,4918.1462,4939.689,4894.1598,4919.3238,124100952.0
2913,000300.SH,20211228,4923.6917,4959.1448,4913.5983,4955.9644,130457757.0
2914,000300.SH,20211229,4958.6455,4958.6455,4883.4804,4883.4804,113587002.0
2915,000300.SH,20211230,4882.1561,4940.178,4878.6478,4921.5109,121617178.0
2916,000300.SH,20211231,4937.463,4950.3639,4923.1392,4940.3733,121313737.0
2917,000300.SH,20220104,4957.9835,4961.4527,4874.5337,4917.7653,151534776.0
2918,000300.SH,20220105,4907.9347,4916.2822,4851.9835,4868.1202,178816100.0
2919,000300.SH,20220106,4842.156,4857.5596,4786.433,4818.2318,157665826.0
2920,000300.SH,20220107,4824.3181,4856.6522,4818.1931,4822.3689,187139413.0
2921,000300.SH,20220110,4812.23,4844.3928,4780.8191,4844.0451,156211696.0
2922,000300.SH,20220111,4840.0087,4850.879,4791.8854,4797.7735,146928004.0
2923,000300.SH,20220112,4818.8902,4852.7314,4810.919,4845.5787,143200204.0
2924,000300.SH,20220113,4853.0314,4853.0632,4765.2416,4765.9191,142519653.0
2925,000300.SH,20220114,4743.9124,4764.0522,4723.9428,4726.7317,146863126.0
2926,000300.SH,20220117,4728.7595,4775.2385,4726.7083,4767.2762,115295691.0
2927,000300.SH,20220118,4766.7811,4826.3003,4747.92,4813.3472,150870802.0
2928,000300.SH,20220119,4815.8106,4828.7522,4755.9301,4780.3784,133927360.0
2929,000300.SH,20220120,4778.2616,4845.0048,4777.5683,4823.5091,164971315.0
2930,000300.SH,20220121,4808.7733,4818.3052,4762.5641,4779.3142,138952585.0
2931,000300.SH,20220124,4753.9413,4801.0976,4746.4479,4786.7377,114463880.0
2932,000300.SH,20220125,4761.95,4781.3908,4678.2472,4678.4511,133667586.0
2933,000300.SH,20220126,4697.0991,4718.9946,4648.1283,4712.3109,107070842.0
2934,000300.SH,20220127,4708.0989,4708.4364,4616.0273,4619.8765,121263804.0
2935,000300.SH,20220128,4641.8137,4660.519,4559.8331,4563.772,126480112.0
2936,000300.SH,20220207,4638.5754,4672.6535,4615.0052,4634.0899,144849720.0
2937,000300.SH,20220208,4626.4365,4626.4365,4522.4709,4608.7729,155830708.0
2938,000300.SH,20220209,4608.1491,4659.4611,4595.2826,4652.0609,148335547.0
2939,000300.SH,20220210,4657.2107,4657.2107,4608.0905,4639.8625,151576666.0
2940,000300.SH,20220211,4617.8741,4662.5963,4595.8751,4601.3953,155974584.0
2941,000300.SH,20220214,4579.4202,4593.6324,4530.0566,4551.6878,143673894.0
2942,000300.SH,20220215,4553.8112,4601.453,4550.543,4600.1025,115025600.0
2943,000300.SH,20220216,4619.8458,4643.1003,4607.2178,4617.9893,107258955.0
2944,000300.SH,20220217,4616.8955,4650.1591,4606.9522,4629.1649,110014643.0
2945,000300.SH,20220218,4604.5669,4651.3415,4598.1003,4651.2358,104550228.0
2946,000300.SH,20220221,4646.0522,4646.6724,4613.2971,4634.3141,112516512.0
2947,000300.SH,20220222,4601.9184,4602.066,4550.804,4574.1527,123317237.0
2948,000300.SH,20220223,4582.0064,4625.2979,4579.2945,4623.0465,122952916.0
2949,000300.SH,20220224,4592.069,4610.8792,4488.4763,4529.3189,184403058.0
2950,000300.SH,20220225,4564.6321,4611.8602,4561.8964,4573.4247,149722583.0
2951,000300.SH,20220228,4563.7427,4581.6459,4530.6764,4581.6459,135406978.0
2952,000300.SH,20220301,4597.855,4623.4312,4583.917,4619.6862,123139220.0
2953,000300.SH,20220302,4594.017,4594.017,4558.4416,4578.6007,113298325.0
2954,000300.SH,20220303,4595.0249,4599.3973,4544.4313,4551.6283,138285877.0
2955,000300.SH,20220304,4513.3636,4539.3925,4481.4927,4496.4301,127266806.0
2956,000300.SH,20220307,4462.5174,4462.5174,4338.3042,4352.7775,162197706.0
2957,000300.SH,20220308,4361.6424,4383.6467,4252.5386,4265.391,167863277.0
2958,000300.SH,20220309,4280.9789,4304.482,4068.193,4226.3463,194232900.0
2959,000300.SH,20220310,4326.2035,4335.6731,4288.5078,4292.8374,145266383.0
2960,000300.SH,20220311,4231.1961,4316.044,4176.4522,4306.5217,152399921.0
2961,000300.SH,20220314,4248.1526,4280.3609,4174.7577,4174.7577,130187236.0
2962,000300.SH,20220315,4125.4866,4163.4176,3983.812,3983.812,202524699.0
2963,000300.SH,20220316,4053.099,4168.5853,3942.861,4156.081,196021982.0
2964,000300.SH,20220317,4237.6722,4302.7426,4217.8038,4237.6956,179407344.0
2965,000300.SH,20220318,4218.4736,4283.3679,4194.9402,4265.9017,149458305.0
2966,000300.SH,20220321,4280.1397,4287.8166,4223.024,4258.7459,127036360.0
2967,000300.SH,20220322,4252.5658,4283.3344,4236.6888,4255.295,126382470.0
2968,000300.SH,20220323,4269.6088,4287.5771,4241.957,4276.5174,117089078.0
2969,000300.SH,20220324,4249.5328,4273.9568,4216.8506,4251.3061,108918272.0
2970,000300.SH,20220325,4249.0731,4254.8449,4173.93,4174.5742,108808046.0
2971,000300.SH,20220328,4128.8379,4174.1206,4091.2978,4148.4663,118449021.0
2972,000300.SH,20220329,4155.4182,4177.2134,4124.7179,4134.1441,100266972.0
2973,000300.SH,20220330,4162.1666,4254.0989,4160.7351,4254.0989,138346024.0
2974,000300.SH,20220331,4234.7159,4247.3602,4214.5352,4222.5968,134029185.0
2975,000300.SH,20220401,4198.8191,4290.671,4190.0835,4276.158,133803053.0
2976,000300.SH,20220406,4258.8325,4277.5238,4236.7283,4263.8411,159062195.0
2977,000300.SH,20220407,4240.0237,4278.1127,4205.743,4209.0998,134880353.0
2978,000300.SH,20220408,4213.2107,4237.8126,4175.5287,4230.7669,142843793.0
2979,000300.SH,20220411,4203.7902,4203.7902,4089.0934,4100.0703,148197071.0
2980,000300.SH,20220412,4102.9711,4179.9727,4075.796,4179.9727,144285684.0
2981,000300.SH,20220413,4154.4121,4194.0374,4139.737,4139.737,125097489.0
2982,000300.SH,20220414,4172.6443,4217.0612,4155.5509,4191.5684,124791316.0
2983,000300.SH,20220415,4162.3718,4211.3174,4152.974,4188.7472,124762263.0
2984,000300.SH,20220418,4152.9306,4171.7427,4119.9941,4166.3844,117504610.0
2985,000300.SH,20220419,4161.9328,4186.9389,4115.4184,4134.9017,110217471.0
2986,000300.SH,20220420,4130.5427,4136.1661,4060.5044,4070.7889,117331658.0
2987,000300.SH,20220421,4048.7338,4086.4393,3978.3669,3995.83,132783828.0
2988,000300.SH,20220422,3967.2016,4037.084,3953.7217,4013.2498,122101811.0
2989,000300.SH,20220425,3933.4459,3958.2102,3814.9127,3814.9127,168364502.0
2990,000300.SH,20220426,3822.4887,3871.8498,3773.8986,3784.1198,157577611.0
2991,000300.SH,20220427,3758.0835,3895.731,3757.0859,3895.5361,172734046.0
2992,000300.SH,20220428,3883.4196,3943.4349,3873.5781,3921.1073,153056586.0
2993,000300.SH,20220429,3939.6238,4017.4281,3898.5701,4016.241,179458377.0
2994,000300.SH,20220505,3995.3533,4039.7,3988.9312,4010.2102,154170716.0
2995,000300.SH,20220506,3928.8548,3947.2378,3902.051,3908.815,123005551.0
2996,000300.SH,20220509,3883.9514,3914.1116,3854.9353,3877.4364,92936694.0
2997,000300.SH,20220510,3820.6278,3932.6823,3808.5699,3919.8684,136416918.0
2998,000300.SH,20220511,3917.9322,4033.3026,3916.5249,3976.4231,165632256.0
2999,000300.SH,20220512,3949.949,3985.9268,3935.5886,3958.74,113376066.0
3000,000300.SH,20220513,3983.8201,4003.8539,3957.1392,3988.6002,109968357.0
3001,000300.SH,20220516,4014.9955,4018.0283,3947.7461,3956.5378,112425294.0
3002,000300.SH,20220517,3961.7605,4005.8934,3955.1018,4005.8934,109661454.0
3003,000300.SH,20220518,4015.0134,4017.341,3964.7503,3991.9069,108074233.0
3004,000300.SH,20220519,3938.2964,3999.5984,3933.7452,3999.5984,116293420.0
3005,000300.SH,20220520,4020.8162,4077.6016,4020.8162,4077.5998,147069173.0
3006,000300.SH,20220523,4080.9694,4080.9694,4029.0846,4053.9823,130477810.0
3007,000300.SH,20220524,4052.8675,4055.783,3959.1541,3959.1541,145554336.0
3008,000300.SH,20220525,3959.7672,3983.6236,3946.8083,3983.1784,107734015.0
3009,000300.SH,20220526,3987.6815,4015.7468,3938.2389,3993.0446,126263689.0
3010,000300.SH,20220527,4022.7095,4051.1428,3983.3838,4001.2988,112769337.0
3011,000300.SH,20220530,4020.8584,4040.819,4003.3768,4029.0179,111152241.0
3012,000300.SH,20220531,4031.7621,4096.1971,4020.3781,4091.5176,135415513.0
3013,000300.SH,20220601,4086.6177,4094.9008,4058.8468,4083.1772,114850879.0
3014,000300.SH,20220602,4063.9996,4091.152,4057.9135,4089.5682,113893638.0
3015,000300.SH,20220606,4090.5286,4166.6151,4063.9057,4166.085,167871011.0
3016,000300.SH,20220607,4165.6899,4198.0863,4155.1683,4179.1285,142992881.0
3017,000300.SH,20220608,4187.1483,4224.8096,4158.0329,4219.8122,157374057.0
3018,000300.SH,20220609,4211.7225,4227.4484,4160.8814,4175.6747,168449154.0
3019,000300.SH,20220610,4145.6505,4241.3541,4140.2203,4238.9936,184796214.0
3020,000300.SH,20220613,4194.4574,4218.2327,4156.7146,4189.3527,168475622.0
3021,000300.SH,20220614,4143.2232,4224.0857,4102.929,4222.3114,171385904.0
3022,000300.SH,20220615,4228.2926,4348.4226,4228.2926,4278.2178,257046590.0
3023,000300.SH,20220616,4282.0827,4302.9212,4241.075,4250.0614,184074416.0
3024,000300.SH,20220617,4219.2339,4318.7655,4218.6817,4309.0444,158649098.0
3025,000300.SH,20220620,4322.8324,4368.3555,4297.8912,4330.4328,165666382.0
3026,000300.SH,20220621,4327.9159,4357.3396,4287.1406,4325.5657,164667615.0
3027,000300.SH,20220622,4331.902,4333.1827,4269.2456,4270.6227,158565854.0
3028,000300.SH,20220623,4277.9555,4343.8781,4260.9002,4343.8781,170882360.0
3029,000300.SH,20220624,4354.553,4400.6852,4346.1221,4394.7723,168972199.0
3030,000300.SH,20220627,4414.3321,4472.6948,4414.3321,4444.2639,177385676.0
3031,000300.SH,20220628,4442.5811,4497.8949,4407.3519,4490.5166,174756489.0
3032,000300.SH,20220629,4472.7346,4503.1307,4413.9961,4421.357,187276688.0
3033,000300.SH,20220630,4418.0656,4514.9968,4418.0656,4485.0108,156666289.0
3034,000300.SH,20220701,4489.5204,4500.9853,4449.2914,4466.7179,144779599.0
3035,000300.SH,20220704,4447.2159,4496.0338,4427.8232,4496.0303,146345651.0
3036,000300.SH,20220705,4505.4572,4530.3245,4439.4511,4489.5383,154962415.0
3037,000300.SH,20220706,4475.4815,4484.3615,4393.4165,4423.9698,149800235.0
3038,000300.SH,20220707,4425.2814,4457.3431,4391.1938,4443.4736,132660906.0
3039,000300.SH,20220708,4468.0627,4479.4937,4426.8856,4428.781,123195739.0
3040,000300.SH,20220711,4406.1476,4406.1476,4330.5819,4354.6167,134448578.0
3041,000300.SH,20220712,4352.6456,4370.3411,4296.6215,4313.6184,130187838.0
3042,000300.SH,20220713,4313.3589,4341.4663,4284.9419,4321.4617,131113179.0
3043,000300.SH,20220714,4308.8229,4352.0978,4292.7595,4322.0742,145250926.0
3044,000300.SH,20220715,4299.4714,4344.8572,4248.5273,4248.5273,150214453.0
3045,000300.SH,20220718,4262.1539,4300.7777,4217.5064,4292.5858,122601192.0
3046,000300.SH,20220719,4288.4441,4288.4441,4238.8238,4269.3401,103805730.0
3047,000300.SH,20220720,4291.2808,4303.3668,4269.9717,4283.8027,94490144.0
3048,000300.SH,20220721,4270.3624,4283.1471,4236.0499,4236.0578,117156344.0
3049,000300.SH,20220722,4251.7867,4275.4696,4207.3135,4238.2341,103840624.0
3050,000300.SH,20220725,4233.9277,4234.8448,4201.919,4212.6441,83636664.0
3051,000300.SH,20220726,4220.0911,4259.9854,4214.5343,4245.9758,85823274.0
3052,000300.SH,20220727,4236.154,4242.0951,4217.2809,4225.0357,78904940.0
3053,000300.SH,20220728,4242.2743,4267.9181,4223.029,4225.6733,107531930.0
3054,000300.SH,20220729,4226.4245,4243.5143,4160.8735,4170.1019,114179286.0
3055,000300.SH,20220801,4160.6478,4196.5743,4129.4528,4188.6784,107749029.0
3056,000300.SH,20220802,4144.3765,4144.3765,4071.431,4107.024,142224425.0
3057,000300.SH,20220803,4114.8251,4150.9804,4058.1792,4066.9754,116666124.0
3058,000300.SH,20220804,4089.4419,4108.1591,4064.6594,4101.5367,89532644.0
3059,000300.SH,20220805,4109.6287,4159.485,4097.8625,4156.9111,102571004.0
3060,000300.SH,20220808,4142.1111,4155.7301,4135.0809,4148.0746,90208138.0
3061,000300.SH,20220809,4143.666,4161.8086,4131.4252,4156.2907,84136959.0
3062,000300.SH,20220810,4149.2071,4160.7871,4092.5455,4109.7373,85565839.0
3063,000300.SH,20220811,4130.741,4193.8115,4116.0558,4193.5428,121385051.0
3064,000300.SH,20220812,4185.4203,4202.4663,4175.0501,4191.152,106808295.0
3065,000300.SH,20220815,4180.0006,4219.9183,4174.3,4185.6794,105898495.0
3066,000300.SH,20220816,4190.5269,4208.8006,4170.5197,4177.837,93906139.0
3067,000300.SH,20220817,4182.5668,4222.7866,4155.1734,4216.9586,112864659.0
3068,000300.SH,20220818,4205.7851,4211.9141,4173.541,4180.0996,101052650.0
3069,000300.SH,20220819,4174.5458,4185.6579,4151.0738,4151.0738,117402978.0
3070,000300.SH,20220822,4135.1623,4183.6498,4134.2008,4181.3965,112442720.0
3071,000300.SH,20220823,4175.5314,4187.3875,4147.4127,4161.0823,103153512.0
3072,000300.SH,20220824,4168.5764,4174.1565,4079.0934,4082.4195,119069679.0
3073,000300.SH,20220825,4093.2949,4119.6196,4058.7454,4116.2396,111320745.0
